Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,Question Key,Response
85,1569494404337,26/09/2019 10:40:04,1569494401725,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-6,beach
86,1569494404337,26/09/2019 10:40:04,1569494401725,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-7,holiday
87,1569494404337,26/09/2019 10:40:04,1569494401725,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-8,bonus
88,1569494404337,26/09/2019 10:40:04,1569494401725,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-9,partner
89,1569494404337,26/09/2019 10:40:04,1569494401726,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-10,family
90,1569494404337,26/09/2019 10:40:04,1569494401726,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-11,cinema
91,1569494404337,26/09/2019 10:40:04,1569494401726,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-13,sex
92,1569494404337,26/09/2019 10:40:04,1569494401726,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-14,love
93,1569494404337,26/09/2019 10:40:04,1569494401726,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-12,music
94,1569494404337,26/09/2019 10:40:04,1569494401727,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-16,money
95,1569494404337,26/09/2019 10:40:04,1569494401727,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,ranking_relief-15,traveling
96,1569494404337,26/09/2019 10:40:04,1569494401727,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-1,bench
97,1569494404337,26/09/2019 10:40:04,1569494401728,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-2,building
98,1569494404337,26/09/2019 10:40:04,1569494401728,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-3,circle
99,1569494404337,26/09/2019 10:40:04,1569494401728,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-4,fork
100,1569494404337,26/09/2019 10:40:04,1569494401728,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-5,glasses
101,1569494404337,26/09/2019 10:40:04,1569494401729,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-6,grass
102,1569494404337,26/09/2019 10:40:04,1569494401729,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-7,keyboard
103,1569494404415,26/09/2019 10:40:04,1569494401729,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-8,pencil
104,1569494404415,26/09/2019 10:40:04,1569494401729,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-9,poster
105,1569494404415,26/09/2019 10:40:04,1569494401730,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-10,purple
106,1569494404415,26/09/2019 10:40:04,1569494401730,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-11,shape
107,1569494404415,26/09/2019 10:40:04,1569494401730,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-12,sitting
108,1569494404415,26/09/2019 10:40:04,1569494401730,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-13,square
109,1569494404415,26/09/2019 10:40:04,1569494401731,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-14,table
110,1569494404415,26/09/2019 10:40:04,1569494401731,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-15,tiles
111,1569494404415,26/09/2019 10:40:04,1569494401731,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-16,triangle
112,1569494404415,26/09/2019 10:40:04,1569494401731,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,response-37-17,window
113,1569494404415,26/09/2019 10:40:04,1569494401732,1,26/09/2019 11:40:01,9842,4,questionnaire-kdt5,,3112853,BLIND,860658,,complete,,5d8c9405488d8b00160ab6e3,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.0.1,1280x800,1280x737,,personally salient items,13,eligible,END QUESTIONNAIRE,242548
1,1569494289886,26/09/2019 10:38:09,1569494288174,1,26/09/2019 11:38:08,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1600x786,,personally salient items,13,eligible,BEGIN QUESTIONNAIRE,
2,1569494519371,26/09/2019 10:41:59,1569494517652,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,injury_worry,4
3,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-5,6
4,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-5-quantised,6
5,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-6-quantised,6
6,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-7,4
7,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-7-quantised,4
8,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-8,2
9,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-8-quantised,2
10,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,injury_worry-quantised,4
11,1569494519418,26/09/2019 10:41:59,1569494517654,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-6,6
12,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-10,4
13,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-11-quantised,6
14,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-11,6
15,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-9-quantised,3
16,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-12,4
17,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-12-quantised,4
18,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-9,3
19,1569494519418,26/09/2019 10:41:59,1569494517655,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-10-quantised,4
20,1569494519418,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-13-quantised,6
21,1569494519497,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-14-quantised,5
22,1569494519497,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-15,3
23,1569494519497,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-15-quantised,3
24,1569494519497,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-16,6
25,1569494519497,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-16-quantised,6
26,1569494519418,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-13,6
27,1569494519418,26/09/2019 10:41:59,1569494517656,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-14,5
28,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-17-quantised,6
29,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-18,4
30,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-17,6
31,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-19,7
32,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-19-quantised,7
33,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-1,boss
34,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-2,anxiety
35,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-3,illness
36,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-4,office
37,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-5,deadline
38,1569494519497,26/09/2019 10:41:59,1569494517657,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,response-18-quantised,4
39,1569494519497,26/09/2019 10:41:59,1569494517658,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-6,failure
40,1569494519497,26/09/2019 10:41:59,1569494517658,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-8,family
41,1569494519497,26/09/2019 10:41:59,1569494517658,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-9,partner
42,1569494519559,26/09/2019 10:41:59,1569494517658,1,26/09/2019 11:41:57,9842,4,questionnaire-kdt5,,3112865,BLIND,860664,,complete,,5d8c947e1bd8e2001d4c424b,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1600x900,1583x786,,personally salient items,13,eligible,ranking_worries-10,overweight
